"","Country.Code","datatopic","percountry_indicators"
"7492","JAM","Economic Policy & Debt: External debt: Debt outstanding",9
"7493","JAM","Economic Policy & Debt: External debt: Debt ratios & other items",11
"7494","JAM","Economic Policy & Debt: External debt: Debt service",5
"7495","JAM","Economic Policy & Debt: External debt: Net flows",18
"7496","JAM","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"7497","JAM","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"7498","JAM","Economic Policy & Debt: National accounts: Growth rates",16
"7499","JAM","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"7500","JAM","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"7501","JAM","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"7502","JAM","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"7503","JAM","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"7504","JAM","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"7505","JAM","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"7506","JAM","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"7507","JAM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"7508","JAM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"7509","JAM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"7510","JAM","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"7511","JAM","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"7512","JAM","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"7513","JAM","Economic Policy & Debt: Official development assistance",50
"7514","JAM","Economic Policy & Debt: Purchasing power parity",13
"7515","JAM","Education: Efficiency",21
"7516","JAM","Education: Inputs",36
"7517","JAM","Education: Outcomes",25
"7518","JAM","Education: Participation",44
"7519","JAM","Environment: Agricultural production",12
"7520","JAM","Environment: Biodiversity & protected areas",7
"7521","JAM","Environment: Density & urbanization",9
"7522","JAM","Environment: Emissions",42
"7523","JAM","Environment: Energy production & use",27
"7524","JAM","Environment: Freshwater",9
"7525","JAM","Environment: Land use",24
"7526","JAM","Environment: Natural resources contribution to GDP",6
"7527","JAM","Financial Sector: Access",12
"7528","JAM","Financial Sector: Assets",10
"7529","JAM","Financial Sector: Capital markets",7
"7530","JAM","Financial Sector: Exchange rates & prices",8
"7531","JAM","Financial Sector: Interest rates",5
"7532","JAM","Financial Sector: Monetary holdings (liabilities)",4
"7533","JAM","Gender: Agency",2
"7534","JAM","Gender: Health",1
"7535","JAM","Gender: Public life & decision making",2
"7536","JAM","Health",2
"7537","JAM","Health: Disease prevention",19
"7538","JAM","Health: Health systems",22
"7539","JAM","Health: Mortality",39
"7540","JAM","Health: Nutrition",24
"7541","JAM","Health: Population: Dynamics",10
"7542","JAM","Health: Population: Structure",58
"7543","JAM","Health: Reproductive health",15
"7544","JAM","Health: Risk factors",30
"7545","JAM","Health: Universal Health Coverage",12
"7546","JAM","Infrastructure: Communications",13
"7547","JAM","Infrastructure: Technology",11
"7548","JAM","Infrastructure: Transportation",7
"7549","JAM","Poverty: Income distribution",9
"7550","JAM","Poverty: Poverty rates",7
"7551","JAM","Private Sector & Trade: Business environment",54
"7552","JAM","Private Sector & Trade: Exports",23
"7553","JAM","Private Sector & Trade: Imports",23
"7554","JAM","Private Sector & Trade: Private infrastructure investment",4
"7555","JAM","Private Sector & Trade: Tariffs",24
"7556","JAM","Private Sector & Trade: Total merchandise trade",1
"7557","JAM","Private Sector & Trade: Trade facilitation",16
"7558","JAM","Private Sector & Trade: Trade price indices",2
"7559","JAM","Private Sector & Trade: Travel & tourism",9
"7560","JAM","Public Sector: Conflict & fragility",4
"7561","JAM","Public Sector: Defense & arms trade",7
"7562","JAM","Public Sector: Government finance",1
"7563","JAM","Public Sector: Government finance: Deficit & financing",10
"7564","JAM","Public Sector: Government finance: Expense",7
"7565","JAM","Public Sector: Government finance: Revenue",14
"7566","JAM","Public Sector: Policy & institutions",55
"7567","JAM","Social Protection & Labor: Economic activity",65
"7568","JAM","Social Protection & Labor: Labor force structure",28
"7569","JAM","Social Protection & Labor: Migration",5
"7570","JAM","Social Protection & Labor: Performance",25
"7571","JAM","Social Protection & Labor: Unemployment",24
"7572","JAM","Trade",6
"7573","JOR","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"7574","JOR","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"7575","JOR","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"7576","JOR","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"7577","JOR","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"7578","JOR","Economic Policy & Debt: External debt: Debt outstanding",10
"7579","JOR","Economic Policy & Debt: External debt: Debt ratios & other items",11
"7580","JOR","Economic Policy & Debt: External debt: Debt service",5
"7581","JOR","Economic Policy & Debt: External debt: Net flows",18
"7582","JOR","Economic Policy & Debt: National accounts: Adjusted savings & income",26
"7583","JOR","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"7584","JOR","Economic Policy & Debt: National accounts: Growth rates",6
"7585","JOR","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",5
"7586","JOR","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"7587","JOR","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"7588","JOR","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"7589","JOR","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"7590","JOR","Economic Policy & Debt: National accounts: Shares of GDP & other",23
"7591","JOR","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"7592","JOR","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"7593","JOR","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"7594","JOR","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"7595","JOR","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"7596","JOR","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"7597","JOR","Economic Policy & Debt: Official development assistance",53
"7598","JOR","Economic Policy & Debt: Purchasing power parity",13
"7599","JOR","Education: Efficiency",21
"7600","JOR","Education: Inputs",42
"7601","JOR","Education: Outcomes",49
"7602","JOR","Education: Participation",44
"7603","JOR","Environment: Agricultural production",13
"7604","JOR","Environment: Biodiversity & protected areas",7
"7605","JOR","Environment: Density & urbanization",12
"7606","JOR","Environment: Emissions",41
"7607","JOR","Environment: Energy production & use",27
"7608","JOR","Environment: Freshwater",9
"7609","JOR","Environment: Land use",23
"7610","JOR","Environment: Natural resources contribution to GDP",6
"7611","JOR","Financial Sector: Access",13
"7612","JOR","Financial Sector: Assets",12
"7613","JOR","Financial Sector: Capital markets",7
"7614","JOR","Financial Sector: Exchange rates & prices",9
"7615","JOR","Financial Sector: Interest rates",4
"7616","JOR","Financial Sector: Monetary holdings (liabilities)",4
"7617","JOR","Gender: Agency",2
"7618","JOR","Gender: Health",6
"7619","JOR","Gender: Public life & decision making",4
"7620","JOR","Health: Disease prevention",18
"7621","JOR","Health: Health systems",23
"7622","JOR","Health: Mortality",39
"7623","JOR","Health: Nutrition",24
"7624","JOR","Health: Population: Dynamics",13
"7625","JOR","Health: Population: Structure",58
"7626","JOR","Health: Reproductive health",16
"7627","JOR","Health: Risk factors",17
"7628","JOR","Health: Universal Health Coverage",12
"7629","JOR","Infrastructure: Communications",13
"7630","JOR","Infrastructure: Technology",13
"7631","JOR","Infrastructure: Transportation",9
"7632","JOR","Poverty: Income distribution",9
"7633","JOR","Poverty: Poverty rates",7
"7634","JOR","Poverty: Shared prosperity",4
"7635","JOR","Private Sector & Trade: Business environment",54
"7636","JOR","Private Sector & Trade: Exports",23
"7637","JOR","Private Sector & Trade: Imports",23
"7638","JOR","Private Sector & Trade: Private infrastructure investment",8
"7639","JOR","Private Sector & Trade: Tariffs",24
"7640","JOR","Private Sector & Trade: Total merchandise trade",1
"7641","JOR","Private Sector & Trade: Trade facilitation",16
"7642","JOR","Private Sector & Trade: Trade price indices",2
"7643","JOR","Private Sector & Trade: Travel & tourism",10
"7644","JOR","Public Sector: Conflict & fragility",5
"7645","JOR","Public Sector: Defense & arms trade",8
"7646","JOR","Public Sector: Government finance",1
"7647","JOR","Public Sector: Government finance: Deficit & financing",10
"7648","JOR","Public Sector: Government finance: Expense",13
"7649","JOR","Public Sector: Government finance: Revenue",20
"7650","JOR","Public Sector: Policy & institutions",55
"7651","JOR","Social Protection & Labor: Economic activity",74
"7652","JOR","Social Protection & Labor: Labor force structure",28
"7653","JOR","Social Protection & Labor: Migration",5
"7654","JOR","Social Protection & Labor: Performance",19
"7655","JOR","Social Protection & Labor: Unemployment",24
"7656","JOR","Trade",6
"7657","JPN","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"7658","JPN","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"7659","JPN","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"7660","JPN","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"7661","JPN","Economic Policy & Debt: Balance of payments: Reserves & other items",3
"7662","JPN","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"7663","JPN","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"7664","JPN","Economic Policy & Debt: National accounts: Growth rates",16
"7665","JPN","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"7666","JPN","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",10
"7667","JPN","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"7668","JPN","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"7669","JPN","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"7670","JPN","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"7671","JPN","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"7672","JPN","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"7673","JPN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"7674","JPN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"7675","JPN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"7676","JPN","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"7677","JPN","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"7678","JPN","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"7679","JPN","Economic Policy & Debt: Official development assistance",5
"7680","JPN","Economic Policy & Debt: Purchasing power parity",13
"7681","JPN","Education: Efficiency",15
"7682","JPN","Education: Inputs",27
"7683","JPN","Education: Outcomes",39
"7684","JPN","Education: Participation",33
"7685","JPN","Environment: Agricultural production",13
"7686","JPN","Environment: Biodiversity & protected areas",7
"7687","JPN","Environment: Density & urbanization",11
"7688","JPN","Environment: Emissions",42
"7689","JPN","Environment: Energy production & use",27
"7690","JPN","Environment: Freshwater",9
"7691","JPN","Environment: Land use",24
"7692","JPN","Environment: Natural resources contribution to GDP",6
"7693","JPN","Financial Sector: Access",12
"7694","JPN","Financial Sector: Assets",12
"7695","JPN","Financial Sector: Capital markets",7
"7696","JPN","Financial Sector: Exchange rates & prices",10
"7697","JPN","Financial Sector: Interest rates",5
"7698","JPN","Financial Sector: Monetary holdings (liabilities)",4
"7699","JPN","Gender: Participation & access",2
"7700","JPN","Gender: Public life & decision making",2
"7701","JPN","Health",2
"7702","JPN","Health: Disease prevention",9
"7703","JPN","Health: Health systems",21
"7704","JPN","Health: Mortality",39
"7705","JPN","Health: Nutrition",23
"7706","JPN","Health: Population: Dynamics",10
"7707","JPN","Health: Population: Structure",58
"7708","JPN","Health: Reproductive health",10
"7709","JPN","Health: Risk factors",15
"7710","JPN","Health: Universal Health Coverage",3
"7711","JPN","Infrastructure: Communications",13
"7712","JPN","Infrastructure: Technology",13
"7713","JPN","Infrastructure: Transportation",10
"7714","JPN","Poverty: Income distribution",9
"7715","JPN","Poverty: Poverty rates",6
"7716","JPN","Private Sector & Trade: Business environment",31
"7717","JPN","Private Sector & Trade: Exports",22
"7718","JPN","Private Sector & Trade: Imports",22
"7719","JPN","Private Sector & Trade: Tariffs",24
"7720","JPN","Private Sector & Trade: Total merchandise trade",1
"7721","JPN","Private Sector & Trade: Trade facilitation",16
"7722","JPN","Private Sector & Trade: Trade price indices",2
"7723","JPN","Private Sector & Trade: Travel & tourism",10
"7724","JPN","Public Sector: Conflict & fragility",4
"7725","JPN","Public Sector: Defense & arms trade",8
"7726","JPN","Public Sector: Government finance",1
"7727","JPN","Public Sector: Government finance: Deficit & financing",10
"7728","JPN","Public Sector: Government finance: Expense",12
"7729","JPN","Public Sector: Government finance: Revenue",19
"7730","JPN","Public Sector: Policy & institutions",45
"7731","JPN","Social Protection & Labor: Economic activity",38
"7732","JPN","Social Protection & Labor: Labor force structure",25
"7733","JPN","Social Protection & Labor: Migration",5
"7734","JPN","Social Protection & Labor: Unemployment",21
"7735","JPN","Trade",6
"7736","KAZ","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"7737","KAZ","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"7738","KAZ","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"7739","KAZ","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"7740","KAZ","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"7741","KAZ","Economic Policy & Debt: External debt: Debt outstanding",9
"7742","KAZ","Economic Policy & Debt: External debt: Debt ratios & other items",11
"7743","KAZ","Economic Policy & Debt: External debt: Debt service",5
"7744","KAZ","Economic Policy & Debt: External debt: Net flows",18
"7745","KAZ","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"7746","KAZ","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"7747","KAZ","Economic Policy & Debt: National accounts: Growth rates",16
"7748","KAZ","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"7749","KAZ","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",10
"7750","KAZ","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"7751","KAZ","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"7752","KAZ","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"7753","KAZ","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"7754","KAZ","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"7755","KAZ","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"7756","KAZ","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"7757","KAZ","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"7758","KAZ","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"7759","KAZ","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"7760","KAZ","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"7761","KAZ","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"7762","KAZ","Economic Policy & Debt: Official development assistance",51
"7763","KAZ","Economic Policy & Debt: Purchasing power parity",13
"7764","KAZ","Education: Efficiency",18
"7765","KAZ","Education: Inputs",34
"7766","KAZ","Education: Outcomes",46
"7767","KAZ","Education: Participation",44
"7768","KAZ","Environment: Agricultural production",13
"7769","KAZ","Environment: Biodiversity & protected areas",7
"7770","KAZ","Environment: Density & urbanization",12
"7771","KAZ","Environment: Emissions",41
"7772","KAZ","Environment: Energy production & use",27
"7773","KAZ","Environment: Freshwater",9
"7774","KAZ","Environment: Land use",23
"7775","KAZ","Environment: Natural resources contribution to GDP",6
"7776","KAZ","Financial Sector: Access",12
"7777","KAZ","Financial Sector: Assets",14
"7778","KAZ","Financial Sector: Capital markets",7
"7779","KAZ","Financial Sector: Exchange rates & prices",9
"7780","KAZ","Financial Sector: Monetary holdings (liabilities)",4
"7781","KAZ","Gender: Agency",2
"7782","KAZ","Gender: Participation & access",2
"7783","KAZ","Gender: Public life & decision making",2
"7784","KAZ","Health",2
"7785","KAZ","Health: Disease prevention",19
"7786","KAZ","Health: Health systems",22
"7787","KAZ","Health: Mortality",39
"7788","KAZ","Health: Nutrition",25
"7789","KAZ","Health: Population: Dynamics",13
"7790","KAZ","Health: Population: Structure",58
"7791","KAZ","Health: Reproductive health",15
"7792","KAZ","Health: Risk factors",31
"7793","KAZ","Health: Universal Health Coverage",12
"7794","KAZ","Infrastructure: Communications",13
"7795","KAZ","Infrastructure: Technology",13
"7796","KAZ","Infrastructure: Transportation",8
"7797","KAZ","Poverty: Income distribution",9
"7798","KAZ","Poverty: Poverty rates",7
"7799","KAZ","Poverty: Shared prosperity",4
"7800","KAZ","Private Sector & Trade: Business environment",54
"7801","KAZ","Private Sector & Trade: Exports",23
"7802","KAZ","Private Sector & Trade: Imports",23
"7803","KAZ","Private Sector & Trade: Private infrastructure investment",5
"7804","KAZ","Private Sector & Trade: Tariffs",24
"7805","KAZ","Private Sector & Trade: Total merchandise trade",1
"7806","KAZ","Private Sector & Trade: Trade facilitation",16
"7807","KAZ","Private Sector & Trade: Trade price indices",2
"7808","KAZ","Private Sector & Trade: Travel & tourism",10
"7809","KAZ","Public Sector: Conflict & fragility",6
"7810","KAZ","Public Sector: Defense & arms trade",8
"7811","KAZ","Public Sector: Government finance",1
"7812","KAZ","Public Sector: Government finance: Deficit & financing",10
"7813","KAZ","Public Sector: Government finance: Expense",13
"7814","KAZ","Public Sector: Government finance: Revenue",22
"7815","KAZ","Public Sector: Policy & institutions",55
"7816","KAZ","Social Protection & Labor: Economic activity",58
"7817","KAZ","Social Protection & Labor: Labor force structure",19
"7818","KAZ","Social Protection & Labor: Migration",5
"7819","KAZ","Social Protection & Labor: Performance",27
"7820","KAZ","Social Protection & Labor: Unemployment",22
"7821","KAZ","Trade",6
"7822","KEN","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"7823","KEN","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"7824","KEN","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"7825","KEN","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"7826","KEN","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"7827","KEN","Economic Policy & Debt: External debt: Debt outstanding",10
"7828","KEN","Economic Policy & Debt: External debt: Debt ratios & other items",11
"7829","KEN","Economic Policy & Debt: External debt: Debt service",5
"7830","KEN","Economic Policy & Debt: External debt: Net flows",18
"7831","KEN","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"7832","KEN","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"7833","KEN","Economic Policy & Debt: National accounts: Growth rates",16
"7834","KEN","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"7835","KEN","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"7836","KEN","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"7837","KEN","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"7838","KEN","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"7839","KEN","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"7840","KEN","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"7841","KEN","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"7842","KEN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"7843","KEN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"7844","KEN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"7845","KEN","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"7846","KEN","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"7847","KEN","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"7848","KEN","Economic Policy & Debt: Official development assistance",53
"7849","KEN","Economic Policy & Debt: Purchasing power parity",13
"7850","KEN","Education: Efficiency",21
"7851","KEN","Education: Inputs",42
"7852","KEN","Education: Outcomes",34
"7853","KEN","Education: Participation",44
"7854","KEN","Environment: Agricultural production",13
"7855","KEN","Environment: Biodiversity & protected areas",7
"7856","KEN","Environment: Density & urbanization",12
"7857","KEN","Environment: Emissions",42
"7858","KEN","Environment: Energy production & use",27
"7859","KEN","Environment: Freshwater",9
"7860","KEN","Environment: Land use",23
"7861","KEN","Environment: Natural resources contribution to GDP",6
"7862","KEN","Financial Sector: Access",14
"7863","KEN","Financial Sector: Assets",12
"7864","KEN","Financial Sector: Capital markets",7
"7865","KEN","Financial Sector: Exchange rates & prices",9
"7866","KEN","Financial Sector: Interest rates",5
"7867","KEN","Financial Sector: Monetary holdings (liabilities)",4
"7868","KEN","Gender: Agency",2
"7869","KEN","Gender: Health",7
"7870","KEN","Gender: Public life & decision making",4
"7871","KEN","Health",2
"7872","KEN","Health: Disease prevention",24
"7873","KEN","Health: Health systems",22
"7874","KEN","Health: Mortality",39
"7875","KEN","Health: Nutrition",26
"7876","KEN","Health: Population: Dynamics",12
"7877","KEN","Health: Population: Structure",58
"7878","KEN","Health: Reproductive health",16
"7879","KEN","Health: Risk factors",32
"7880","KEN","Health: Universal Health Coverage",12
"7881","KEN","Infrastructure: Communications",13
"7882","KEN","Infrastructure: Technology",13
"7883","KEN","Infrastructure: Transportation",10
"7884","KEN","Poverty: Income distribution",9
"7885","KEN","Poverty: Poverty rates",7
"7886","KEN","Poverty: Shared prosperity",4
"7887","KEN","Private Sector & Trade: Business environment",54
"7888","KEN","Private Sector & Trade: Exports",23
"7889","KEN","Private Sector & Trade: Imports",23
"7890","KEN","Private Sector & Trade: Private infrastructure investment",6
"7891","KEN","Private Sector & Trade: Tariffs",24
"7892","KEN","Private Sector & Trade: Total merchandise trade",1
"7893","KEN","Private Sector & Trade: Trade facilitation",16
"7894","KEN","Private Sector & Trade: Trade price indices",2
"7895","KEN","Private Sector & Trade: Travel & tourism",9
"7896","KEN","Public Sector: Conflict & fragility",7
"7897","KEN","Public Sector: Defense & arms trade",8
"7898","KEN","Public Sector: Government finance",1
"7899","KEN","Public Sector: Government finance: Deficit & financing",8
"7900","KEN","Public Sector: Government finance: Expense",13
"7901","KEN","Public Sector: Government finance: Revenue",20
"7902","KEN","Public Sector: Policy & institutions",70
"7903","KEN","Social Protection & Labor: Economic activity",65
"7904","KEN","Social Protection & Labor: Labor force structure",28
"7905","KEN","Social Protection & Labor: Migration",5
"7906","KEN","Social Protection & Labor: Performance",19
"7907","KEN","Social Protection & Labor: Unemployment",24
"7908","KEN","Trade",6
"7909","KGZ","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"7910","KGZ","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"7911","KGZ","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"7912","KGZ","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"7913","KGZ","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"7914","KGZ","Economic Policy & Debt: External debt: Debt outstanding",9
"7915","KGZ","Economic Policy & Debt: External debt: Debt ratios & other items",11
"7916","KGZ","Economic Policy & Debt: External debt: Debt service",5
"7917","KGZ","Economic Policy & Debt: External debt: Net flows",16
"7918","KGZ","Economic Policy & Debt: National accounts: Adjusted savings & income",26
"7919","KGZ","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"7920","KGZ","Economic Policy & Debt: National accounts: Growth rates",6
"7921","KGZ","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",5
"7922","KGZ","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"7923","KGZ","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"7924","KGZ","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"7925","KGZ","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"7926","KGZ","Economic Policy & Debt: National accounts: Shares of GDP & other",23
"7927","KGZ","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"7928","KGZ","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"7929","KGZ","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"7930","KGZ","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"7931","KGZ","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"7932","KGZ","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"7933","KGZ","Economic Policy & Debt: Official development assistance",53
"7934","KGZ","Economic Policy & Debt: Purchasing power parity",13
"7935","KGZ","Education: Efficiency",18
"7936","KGZ","Education: Inputs",29
"7937","KGZ","Education: Outcomes",43
"7938","KGZ","Education: Participation",44
"7939","KGZ","Environment: Agricultural production",12
"7940","KGZ","Environment: Biodiversity & protected areas",6
"7941","KGZ","Environment: Density & urbanization",10
"7942","KGZ","Environment: Emissions",42
"7943","KGZ","Environment: Energy production & use",27
"7944","KGZ","Environment: Freshwater",9
"7945","KGZ","Environment: Land use",23
"7946","KGZ","Environment: Natural resources contribution to GDP",6
"7947","KGZ","Financial Sector: Access",14
"7948","KGZ","Financial Sector: Assets",12
"7949","KGZ","Financial Sector: Exchange rates & prices",8
"7950","KGZ","Financial Sector: Interest rates",5
"7951","KGZ","Financial Sector: Monetary holdings (liabilities)",4
"7952","KGZ","Gender: Agency",2
"7953","KGZ","Gender: Health",7
"7954","KGZ","Gender: Participation & access",2
"7955","KGZ","Gender: Public life & decision making",4
"7956","KGZ","Health",2
"7957","KGZ","Health: Disease prevention",25
"7958","KGZ","Health: Health systems",22
"7959","KGZ","Health: Mortality",39
"7960","KGZ","Health: Nutrition",25
"7961","KGZ","Health: Population: Dynamics",13
"7962","KGZ","Health: Population: Structure",58
"7963","KGZ","Health: Reproductive health",15
"7964","KGZ","Health: Risk factors",31
"7965","KGZ","Health: Universal Health Coverage",12
"7966","KGZ","Infrastructure: Communications",13
"7967","KGZ","Infrastructure: Technology",11
"7968","KGZ","Infrastructure: Transportation",8
"7969","KGZ","Poverty: Income distribution",9
"7970","KGZ","Poverty: Poverty rates",7
"7971","KGZ","Poverty: Shared prosperity",4
"7972","KGZ","Private Sector & Trade: Business environment",54
"7973","KGZ","Private Sector & Trade: Exports",23
"7974","KGZ","Private Sector & Trade: Imports",23
"7975","KGZ","Private Sector & Trade: Private infrastructure investment",2
"7976","KGZ","Private Sector & Trade: Tariffs",24
"7977","KGZ","Private Sector & Trade: Total merchandise trade",1
"7978","KGZ","Private Sector & Trade: Trade facilitation",16
"7979","KGZ","Private Sector & Trade: Trade price indices",2
"7980","KGZ","Private Sector & Trade: Travel & tourism",10
"7981","KGZ","Public Sector: Conflict & fragility",7
"7982","KGZ","Public Sector: Defense & arms trade",8
"7983","KGZ","Public Sector: Government finance",1
"7984","KGZ","Public Sector: Government finance: Deficit & financing",10
"7985","KGZ","Public Sector: Government finance: Expense",13
"7986","KGZ","Public Sector: Government finance: Revenue",22
"7987","KGZ","Public Sector: Policy & institutions",76
"7988","KGZ","Social Protection & Labor: Economic activity",74
"7989","KGZ","Social Protection & Labor: Labor force structure",28
"7990","KGZ","Social Protection & Labor: Migration",5
"7991","KGZ","Social Protection & Labor: Performance",25
"7992","KGZ","Social Protection & Labor: Unemployment",24
